地区(大区),省/直辖市,城市/区县,产业分类,紧缺岗位名称,需求程度,学历要求,专业要求,薪资参考/政策补贴,缺口人数,文件年份
华东地区,安徽,安徽省,零部件及配件制造,电控工程师,3,本科,电气自动化、机电一体化、自控及相关专业,10-20万,,2023
华东地区,安徽,安徽省,零部件及配件制造,锻造工程师,3,本科,锻造工程、材料成型、金属材料及相关专业,10-20万,,2023
华东地区,安徽,安徽省,零部件及配件制造,工艺工程师,3,本科,车辆工程、机械设计及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,嵌入式软件工程师,3,本科,电子类、计算机及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,PACK工程师,3,本科,机械设计相关专业,10-20万,,2023
华东地区,安徽,安徽省,,安全工程师,3,本科,安全管理相关专业,10-20万,,2023
华东地区,安徽,安徽省,,整车设计工程师,3,本科,机械设计、汽车设计或相关专业,20-50万,,2023
华东地区,安徽,安徽省,,房车工程师,3,本科,工业设计、机械及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,国际营销经理,3,本科,俄语、西班牙语、阿拉伯语、韩语等及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,内外饰设计工程师,3,本科,车辆工程、汽车服务工程、机械、材料、模具及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,三电工程师,3,本科,机械工程、自动化、材料科学及相关专,20-50万,,2023
华东地区,安徽,安徽省,,造型设计师,3,本科,汽车设计及工业设计类及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,整车控制工程师（软件开发与测试）,3,本科,软件开发及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,整车控制工程师（电控系统）,3,本科,电气及相关专业,20-50万,,2023
华东地区,安徽,安徽省,零部件及配件制造,轻量化工程师,3,本科,机械类相关专业,20-50万,,2023
华东地区,安徽,安徽省,零部件及配件制造,热处理工程师,3,本科,机械、热处理及相关专业,10-20万,,2023
华东地区,安徽,安徽省,零部件及配件制造,压铸工艺工程师,3,本科,机械及相关专业,20-50万,,2023
华东地区,安徽,安徽省,零部件及配件制造,IE工程师,2,本科,工业工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,制造,产品经理,2,本科,机械及相关专业,10-20万,,2023
华东地区,安徽,安徽省,制造,传感器设计工程师,2,本科,汽车电子及相关专业,20-50万,,2023
华东地区,安徽,安徽省,零零部部件件及及配配件件制造,底盘工程师,2,本科,车辆工程、机械工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,制造制造,仿真工程师,2,本科,机械、力学及相关专业,10-20万,,2023
华东地区,安徽,安徽省,制造,焊接工艺工程师,2,本科,焊接工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,机器人安装调试工程师,2,本科,电气自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,制造,结构工程师,2,本科,机电及相关专业,10-20万,,2023
华东地区,安徽,安徽省,零部件及配件制造,模具设计工程师,2,本科,模具设计与制造及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,电子工程师,2,本科,电子信息工程、通信工程、自动化、计算机科学与技术及相关专业,10-20万,,2023
华东地区,安徽,安徽省,互联网与云计算、大数据,嵌入式开发工程师,2,本科,电子信息、光学、通信工程及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,前后端开发工程师,2,本科,计算机及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,数据库工程师,2,本科,软件工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,项目实施工程师,2,本科,计算机软件、通信、电子、自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,硬件工程师,2,本科,通信、电气专业及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,运维管理工程师,2,本科,工程类及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,电气工程师,2,本科,电气自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,集成电路,工艺开发工程师,3,本科,电子工程、微电子及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,ADAS算法工程师,3,本科,计算机、软件工程、电子及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,ATE测试工程师,3,本科,电子类及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,layout工程师,3,本科,电力、电子信息工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,产品分析工程师,3,本科,电子工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,电镀工程师,3,本科,化学、电化学、材料及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,光刻设备工程师,3,本科,微电子及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,光学模型经理,3,本科,光学、光信息、光电子、机械或通讯及相关专业,50-100万,,2023
华东地区,安徽,安徽省,,键合工程师,3,本科,电子工程、微电子及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,模具设计工程师,3,本科,模具设计专业及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,曝光设备工艺工程师,3,本科,光电信息、通信工程、自动化设备及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,刻蚀设备工艺工程师,3,本科,光电信息、通信工程、自动化设备及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,显影设备工艺工程师,3,本科,光电信息、通信工程、自动化设备及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,光电信息工程师,3,本科,光电信息、通信工程、自动化设备及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,驱动软件工程师,3,本科,微电子、集成电路、电子信息、通信、自动化、计算机、信息科学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,互联网与云计算、大数据,数据合规工程师,3,本科,法学类、计算机类、通信类、信息安全类专业,20-50万,,2023
华东地区,安徽,安徽省,,业务与数据中台业务负责人,3,本科,计算机、信息管理、市场营销及相关专业,50-100万,,2023
华东地区,安徽,安徽省,,云计算售前顾问,3,本科,计算机及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,云平台架构师,3,本科,计算机或信息管理专业,20-50万,,2023
华东地区,安徽,安徽省,,Java 开发工程师,3,本科,计算机软件、通信、电子、自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,电商平台运营总监,3,本科,管理相关专业,20-50万,,2023
华东地区,安徽,安徽省,,系统集成工程师,3,本科,计算机及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,线缆技术工程师,3,本科,电线电缆、通讯类及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,先进封装研发工程师,3,本科,电子工程、微电子及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,制程工艺工程师,3,本科,机械、电子、自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,嵌入式应用工程师,2,本科,电子类及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,表面处理工程师,2,本科,材料科学、应用化学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,注塑工程师,2,本科,机械工程相关专业,10-20万,,2023
华东地区,安徽,安徽省,,封装工程师,2,本科,电子工程、微电子及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,声学工程师,2,本科,物理学、声学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,数字集成电路设计工程师,2,本科,微电子、集成电路、电子信息、通信、自动动化化、、计计算算机机、、信信息息科科学学及及相相关关专专业业,20-50万,,2023
华东地区,安徽,安徽省,,数字后端设计工程师,2,本科,微电子、集成电路、电子信息、通信、自动化、计算机、信息科学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,人工智能,BMC工程师,3,本科,计算机及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,软件开发工程师,3,本科,计算机科学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,人工智能,中级大数据工程师,3,本科,计算机、电子、数学及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,JAVA开发工程师,3,本科,计算机、软件工程及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,PCB硬件工程师,2,本科,电子、通信工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,X射线设备工程师,2,本科,物理、生物医学工程、机械工程、电子工程技术、自动控制及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,Web前端开发工程师,2,本科,计算机、软件及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,服务器整机测试高级工程师,2,本科,计算机及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,数字化项目经理,2,本科,计算机及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,通信硬件工程师,2,本科,电子信息、电气及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,3D场景建模师,2,本科,计算机及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,PVD工艺工程师,3,本科,微电子、材料相关专业,20-50万,,2023
华东地区,安徽,安徽省,,打印工艺工程师,3,本科,金属材料类、焊接、机械及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,电气工程师,3,本科,电气自动化相关专业,20-50万,,2023
华东地区,安徽,安徽省,,结构工程师,3,本科,机械设计及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,机械工程师,3,本科,机械相关专业,20-50万,,2023
华东地区,安徽,安徽省,,刻蚀工艺工程师,3,本科,理工类相关专业,20-50万,,2023
华东地区,安徽,安徽省,,品质工程师,3,本科,机械、电子、电气自动化、材料等工程相关专业,10-20万,,2023
华东地区,安徽,安徽省,,网络工程师,3,本科,计算机及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,绑定工程师,3,本科,机械、电子、电气自动化、材料等工程相关专业,10-20万,,2023
华东地区,安徽,安徽省,,波峰焊设备工程师,2,本科,电子制造及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,车辆线束工程师,2,本科,自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,新型显示,工业工程师,2,本科,工业工程相关专业,10-20万,,2023
华东地区,安徽,安徽省,,检测工程师,2,本科,机械、电子、电气自动化、材料及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,切割工程师,2,本科,机械、电子、电气自动化、材料及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,设备工程师,2,本科,机械自动化等理工类相关专业,10-20万,,2023
华东地区,安徽,安徽省,,蒸镀工艺工程师,2,本科,材料、机械、物理、化学及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,制造工程师,2,本科,机械、电子、电气自动化、材料等相关专业,10-20万,,2023
华东地区,安徽,安徽省,,嵌入式linux驱动软件开发工程师,2,本科,电子信息、自动化、计算机、通信及相关专业,10-20万,,2023
华东地区,安徽,安徽省,光伏储能产业,电气工程师,3,本科,电气自动化、机械设计及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,光伏组件工程师,3,本科,光伏电力电气工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,模具工程师,3,本科,模具设计、机械设计自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,制造工程师,3,本科,理工类相关专业,10-20万,,2023
华东地区,安徽,安徽省,,PACK工程师,3,本科,机械设计及自动化、电子电气类相关专业,20-50万,,2023
华东地区,安徽,安徽省,,电池工程师,3,本科,机械设计及自动化、物理化学、电子电气类相关专业,20-50万,,2023
华东地区,安徽,安徽省,,BMS工程师,3,本科,电气、储能科学与工程及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,材料工程师,2,本科,铸造材料学及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,储能系统工程师,2,本科,储能科学与工程、机械设计及自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,电感研发工程师,2,本科,电子电器类相关专业,20-50万,,2023
华东地区,安徽,安徽省,,电芯工艺工程师,2,本科,化工及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,光伏系统工程师,2,本科,光伏电力电气工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,环保工程师,2,本科,安全环保及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,机电一体化工程师,2,本科,机电一体化工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,品质工程师,2,本科,高分子、化学、材料及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,分布式光伏项目工程师,2,本科,机电一体化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,风能产业,项目工程师,3,本科,机电、自动化及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,风电检修工程师,3,本科,电气自动化、机械及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,工艺工具工程师,3,本科,机械工程电气工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,精益制造工程师,3,本科,工业工程及相关专业,10-20万,,2023
华东地区,安徽,安徽省,,安全工程师,2,本科,安全类相关专业,10-20万,,2023
华东地区,安徽,安徽省,,技术副总,2,本科,机械及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,继电保护工程师,2,本科,电气工程、电力系统相关专业,10-20万,,2023
华东地区,安徽,安徽省,光伏储能产业,DSP嵌入式开发工程师,3,本科,电力电子、电气工程及相关专业,20-50万,,2023
华东地区,安徽,安徽省,,铲齿散热器工程师,3,本科,机械工程及相关专业,10-20万,,2023
